strain,tsne_x,tsne_y
16aa8dc9,-7.500461199892956,44.687459487130916
60598e71,-8.270035047703754,44.595716918856745
1b619fd9,-12.723764212560441,44.46832812170281
bc668f9,-12.885970396548737,44.1874719399895
b085b65,-12.762582622991713,44.44676141815718
581eafcc,-12.769278090943217,44.44367955821474
17fbf3a9,-12.76358574088782,44.44626227460832
7c0683c1,-12.763620600868245,44.44618958860252
2a7fc80b,-12.763581354294107,44.446311198773714
30c33d63,-12.764765460118445,44.44599098303839
74d2a0a5,-12.764643004612106,44.44601837281077
66948d1e,-12.764767082428452,44.44603307675293
43d19bae,-12.764637818030726,44.44610354705625
3516ffae,-12.763151083065898,44.44624802733503
3d68802a,-12.763180519713384,44.44623209845639
59d44859,-12.76269784145649,44.4463905717308
5709640c,-12.76261661844234,44.446562279321796
1503bac2,-12.76258359836411,44.44662674226993
5d865d41,-12.762749546585216,44.4462537382746
76f3f876,-12.762853273201335,44.446281819171986
4a29fa1f,-12.751968045337238,44.388777671491525
325d9ad7,-12.760457420367972,44.423786207039214
1697ce25,-11.206906132042088,46.3039295346243
6c09884a,-10.933202435983603,46.69412403469586
6ef3eb61,-11.250500434763849,46.34223029322698
341ce204,-11.251001409516103,46.34141539800971
91b3f48,-11.250919795712536,46.3414396813979
41288c26,-11.25164656537213,46.34099430686429
24a13d04,-11.251544738304403,46.34222459887311
1c69ca6e,-11.251602077682662,46.34104217015453
47abb902,-11.251778794253752,46.34142793522944
7da7f5b,-11.251571333092038,46.34092861463329
68e1acde,-12.27935879293279,45.31142673171616
53d2b507,-12.280703810973923,45.40449083773689
2cdbe213,-12.280704069557954,45.40446618178177
74d64587,-12.28642636660243,45.431067639993294
755ef3f2,-12.290987295372895,45.462116341154015
392360cd,-12.280704199696252,45.4044660000509
1111c7ef,-12.958874430864933,44.02826300991817
1b7370a0,-12.95821204935644,44.02808133938227
5a9d4279,-12.95887807712224,44.028339545312186
7f4a6426,-11.22856177212987,46.37802772585209
1e0b518b,-9.703120142708956,48.36347686980273
78d1ddb0,-9.700095823817968,48.38163334630168
74e9e08a,-9.700095904777339,48.38158773011765
6f725d9b,-9.743523937822827,48.036941606646366
58a64c74,-9.710480477317077,48.306355188440854
6820e2c,-9.70052379567765,48.32913807933956
66ff053d,-9.704580191401723,48.33456196210558
22774cbb,-9.700096503331157,48.38159281198342
6eb2247a,-8.28234777426518,44.59416007662741
564d9a7f,-27.516616906340676,38.57468108427361
792dc90e,-27.511943634289782,38.670643093233025
4d8634a8,-27.511943988139354,38.67069831807738
30a35956,-27.51285599746171,38.66082653684761
51cc66f5,-27.511794145030333,38.67072091008688
7eae04fa,-27.513327939445045,38.67496507756455
2560a91e,-27.511950870204227,38.6706687972221
764cc50e,-27.511943120635138,38.67068895301007
3d021fa2,-27.511950401244388,38.670656710878305
7bcb76f0,-27.51197243867425,38.67067419656777
2fb56b04,-30.428176957657076,35.17957970696286
6bd66fde,-30.85845190167199,35.21470230314737
4437c188,-30.951747895712856,35.22884387671838
69919021,-30.952453119828622,35.2282885622593
be583f3,-30.61702400324778,35.184639480510846
57417c33,-30.951693152404985,35.228763278624015
72b570b0,-28.999818573880592,32.959829586227826
188d0528,-28.38628328205719,31.034472899533725
17bbeab5,-36.506477661010024,40.61708443952144
3f252ed4,-36.168957965850566,41.099119754164555
538f5ae,-35.9190628920534,40.11938798147126
60ec9f59,-30.45502489937379,20.848078224987997
54d2bc81,-35.72360365247696,23.860876364927492
a4a1d36,-35.72925881087489,23.856344605843383
3655e75c,-29.21787644795681,24.475328945551343
733ef576,-29.378206234738972,23.08334689858733
2a01f61d,-29.379918227512285,21.943693351101643
1c568417,-31.608270115283574,21.366791169448685
5b302dbd,-27.480397954958196,20.079849028571395
59804ba6,-27.48036442027338,20.080064990925592
29296322,-27.864103467850015,22.08633915478022
4c8a5e2b,-21.055820123737252,21.113094446165487
2b908052,-18.295837322080523,21.68780327809065
73029c,-29.521421910030547,21.31266305409135
7376f92d,-24.85842059521949,34.95101192976811
5affa761,-27.85721007538335,34.94402785124396
60aee23e,-24.93121368883752,34.92074084644746
32c6a3b2,-25.57917587333857,34.92321217985039
4fdb17ea,-27.748837807912707,34.60907863004955
596310b2,-28.016215641660555,34.76125579697902
4a3e1811,-27.967246568865463,34.781428499980926
6a835de1,-27.799627391109674,34.11018261656367
2d89b5d1,-28.006503520723836,34.244867121957654
1d2927a2,-28.071472612557002,34.85912006365752
bb04827,-28.0093077051789,34.846003640879744
5c80a1a0,-28.05851283738415,34.96531535880037
13b57555,-27.063355129617403,35.846802074216605
5243a981,-28.110624557475703,35.06597483999335
70299885,-28.109698497080505,35.06113478434673
1064416b,-27.979872077201744,34.67916441580532
1acf6aaf,-27.956317199196537,34.687986534232806
78bfc437,-28.07014344913559,34.86073573034412
252a047c,-27.57555985621792,33.98796739532767
25533d5e,-27.568730465536653,33.77990356480668
242aa94b,-27.32018680751675,34.08903504075692
a66a1eb,-26.886866516014457,35.33765832150912
44f6834c,-27.9949644520156,34.79059201238149
2afab2c3,-28.11827903914823,35.09756717989283
53999e59,-27.847237257243172,34.66827869385321
3a403332,-27.42646306195585,34.19097448310464
54412424,-28.084046165653625,34.989281861506356
6dac13d0,-28.296276497828387,33.73715361879961
6d9800ed,-28.090921963121072,35.074562176639425
1c942be,-28.751745567132573,33.29319601736749
667453df,-28.05549494495618,34.795454209738345
701a5352,-27.965893933511083,34.782801043982545
6eec2e9e,-28.033851655696918,34.851479564421304
6147b7fb,-27.823386744453696,34.67245837368289
26e3ee42,-30.694867994841264,35.179770778419815
30088ffb,-26.7163405416299,34.302167973646895
5f2a5e98,-27.790805001268993,36.563517673757445
1dc76084,-29.12922057099541,34.9972553148071
10223c79,-28.75307560695104,35.96525902210562
768cb5fe,-29.747059602836114,34.24678622756364
109c6447,-28.39363025229839,36.38201070809165
3356db2e,-26.389604252863258,34.82709511970303
57f3415b,-29.0874080255013,35.285175551048404
4a1d0f3c,-29.28371978559795,34.76130771380257
4c80ef2e,-29.469964990220483,35.4486174749746
3f245e6a,-29.248867484564325,34.875138321541975
1165089e,-29.48584792982732,35.23410398521063
3d02080f,-29.248921199144892,34.87538500313701
2980cad5,-27.325821486330515,36.369335931872676
190716a0,-29.167007372629854,34.63681631319432
49c9c1a4,-29.063607326795566,35.34494426056224
f9fe4cb,-27.64081322805347,33.35409957176171
2bfede8e,-29.444172180552993,34.552300625909254
142a843f,-28.414248976663426,30.97589684693421
aef6b94,-29.357074207025647,36.04862146245546
2dbe9ce6,-29.752083677858483,32.76807673140672
7bff4811,-29.79900274373661,34.280871668867555
7b1fc4ae,-29.357074207025647,36.04862146245546
1c146f74,-29.105231168811635,32.379881558067694
1adecec1,-28.211828652129473,33.444706100849345
4986e210,-28.892024810694803,35.70389579073362
45d77219,-27.760653026991154,33.35530610045845
2037899b,-29.135029848043924,35.717573543506035
53736d7f,-28.62880477642813,36.40752902225493
4eb52991,-28.644085972025678,36.79256091697209
6d7b51a8,-29.91615612747291,34.2536196264313
5e622a9d,-29.665935065167442,35.72644715042692
15ea2ae5,-28.292461495736205,35.49584709482628
90cad5b,-27.20692970232713,33.93892297433776
7e922975,-27.21154671036808,36.494604391272546
3ef0b8d5,-28.0414154797358,36.57041436084799
850c20,-28.756752542174652,35.95707133594454
a2455ab,-28.453099697159676,36.29659198554013
ecc2fde,-28.78394077326073,35.87660226253166
48552e75,-28.05260524542074,36.521219471499336
3af83190,-28.974622820508692,34.2978009131731
3953a93c,-28.84473621077656,34.01019136257244
386b1ba9,-28.965574768237357,34.26033014151966
6afaee67,-25.624001187828064,29.184728584640254
72bf73ac,-28.84472983417149,34.010181326741886
14e7208e,-28.844742810272464,34.01020252232898
5ee6fc40,-28.62751843448245,33.893582989216334
108f98d6,-28.627559143033384,33.89363140680056
491d9bae,-27.274887439270792,33.46878163505786
3c62fb9f,-28.41839716791633,32.268083768796885
2f76f660,-28.020799029216736,33.48676253256346
243180bd,-28.511563041716823,33.76094897960006
52818c2b,-28.020800207031336,33.486764877606426
547a02a3,-26.308437018628414,36.775059040800784
1d39da0,-26.948265004383057,33.598179728446645
7de60e92,-26.807384775058015,33.67489319362328
d8da4e0,-26.230441886485522,34.46772244553901
48150078,-26.125749200883263,35.51278998152544
734b64c5,-26.134870589652756,34.458632567216384
892c3d5,-27.42947669510265,32.01128810626066
748f0c31,-26.187196998623946,35.66872550167512
6a091809,-29.365873031555097,33.58061468215129
22db56e7,-26.460104767035936,33.575305701508434
1cad9790,-26.53662173409416,33.387295186066126
58ddfb63,-26.210759537496394,35.797160124972756
23c34d97,-26.106541309101615,35.040361077227914
72bb82cd,-26.104053628684447,34.05509238969884
68b43784,-26.106541803872467,35.040356824476454
2250078e,-26.194591508426438,35.68611138190919
76ac90f7,-26.821348511154255,32.16163352598894
1060be8f,-26.104052778957975,34.05509122626963
1881cb8c,-26.191935726552444,33.753730096161995
400ee8fa,-25.161692653903135,36.47980120388584
3828a6bb,-25.132453939061836,36.5082463002174
2271c37f,-29.96214641574567,25.87904547788559
116a7885,-21.922168848023404,19.52187630900376
326b5cd5,-36.02060208864766,40.65717648631935
77fd4e7a,-36.01467295794762,40.65549907745051
1326b0c,-36.014976080369735,40.654300725637654
4746ebad,-36.01455582499771,40.65648048585657
2da6bb39,-36.014534590514025,40.65551174121287
675a5046,-36.01466138146519,40.65551917750408
d0f2b95,-35.97403757395387,40.424130663383075
4e294580,-36.01466295202562,40.655506728143074
45b10344,-36.01462823630777,40.65553818326025
b954875,-36.01573691188923,40.65601887330081
75ecaecd,-36.01454649739613,40.65548171670821
7101353,-36.01461616221396,40.6554963319079
67f06c20,-36.01460460322908,40.6555148468929
778db7e0,-36.01464856390752,40.655516944471124
44c37de0,-36.01455866351735,40.65650455227436
7a712f24,-36.01467868529975,40.65563548820418
6be6cdad,-36.01454880410738,40.655486048907434
6ad7db69,-36.01452511809746,40.65650968239215
75d8972e,-36.01463950642307,40.655491242027
45707ebd,-36.01447699937025,40.6565078301043
7fb62765,-30.466655249501464,37.34646937598024
67951a95,-35.909406056267876,40.59492514356403
1ec7667c,-35.80104452325018,40.6983342082491
76adf2ae,-35.511354731261825,40.75777081556382
1601d402,-36.01402193266644,40.65497084901542
5a95d02b,-36.01443607881144,40.65552334421522
5e3364b5,-36.01400815304223,40.65494497113579
370340d8,-36.014161753492445,40.65493726441548
1933aae6,-36.014020495576666,40.654972006953415
2a79aa88,-36.0140193962613,40.65496083157218
707900e4,-36.01464996400701,40.655511860989265
597d389,-36.0146529787831,40.6554926939184
32323dff,-36.01465969222239,40.65546544345995
1085c752,-36.01467397521869,40.655462403399326
3a30f51c,-25.363548876976417,34.9117842674103
54a36686,-26.353418524413996,36.710366771711776
46134a80,-26.222224299999134,36.88573456777883
5c509751,-26.222225029966182,36.88573737518592
66321001,-27.38912943391598,36.11390010401385
10619e3,-26.628316512526983,34.861352227672924
33a15250,-26.849903547468145,34.405760299626074
3f7af39b,-26.81914093887885,35.327522296584725
417f13a2,-26.909904336391516,36.01077425824716
4b8462d6,-28.178121768290616,36.42639064772765
44b8e0f7,-27.010538317880325,35.65450576071305
48a5c302,-28.688539614019156,35.106205138021664
48d44df1,-27.763728193931257,35.42720916440143
38e0ec05,-27.763164355186323,35.42729173440742
18037574,-27.762174045315774,35.42760986467978
451f6d50,-27.405726000600477,34.74296255252315
75b0c699,-27.761845482256902,35.42765835146307
230f49e,-27.763286785523537,35.4272748856794
5f70c789,-27.357738088100415,34.77835621714478
5b981cbb,-26.931077737430517,34.14611678929778
2602b0a6,-27.764478566895146,35.80749748065089
4ff6cd48,-28.605381937505616,34.77676230441816
948347b,-27.379676161623482,35.10403314359855
779edc66,-27.396138662729168,34.74678876431424
6d71929a,-27.7666002502054,35.49854244915504
1d755004,-27.394886049430635,35.16803550918738
2391ffb3,-27.394885842167383,35.168035118423674
27f7a702,-27.384220624706856,35.129647645441764
be2b471,-27.380557725561896,35.07983192089112
23ef4653,-27.39749960305416,34.7404591781372
5f0bdff0,-27.380557635060995,35.079839131615294
1e5b5912,-27.583593094010407,34.72529270892394
78629e29,-27.37982819937172,35.10396307283826
46558a2,-27.379828797625365,35.103964699181375
1b4dec23,-28.258152437370292,34.3070914631614
515fb5ff,-27.394885422815708,35.16803527033389
60596eda,-27.39488584116032,35.168036010194854
7e520f9a,-27.45571106065784,34.65106599186921
530ad169,-27.88834782159254,35.3710545496244
42870890,-27.908686007129607,35.34205853779711
14f3ad09,-28.07124443592104,35.2401419654246
6c84b57e,-28.041559360010787,35.07080788310282
5d3e673a,-28.095784595242055,35.15691879090111
202a2fe8,-27.775839760779068,34.673957701189934
4bffe44a,-28.052553380481992,35.20574866662415
9276069,-28.514137044300234,34.69811702595957
7bed8561,-27.396048440558246,34.75167429743019
5f7a7ae8,-27.322576899150985,34.832335222029016
53c75a4,-27.763692120653275,35.4272146778499
49dd08a8,-27.453979394451853,35.341093104833
6be53035,-27.761851932919804,35.427659425841895
6972a3d5,-27.762174045192918,35.42760986492054
50c67595,-27.453601910662545,35.340781036117995
8b13fdd,-27.579199696848153,34.729110276476966
b7231e2,-27.3960480019961,34.75167369651642
17fd5da0,-27.453880066151413,35.34101253465178
7d11c629,-27.76202547258039,35.427633063902945
1ef1fcae,-27.386432585995557,34.787024806957426
33035f67,-27.762032869180103,35.4276355894382
695eb9a0,-26.819123580483993,36.01849799600056
4fdded34,-26.61147949886717,36.22684951992378
70af67cf,-27.1842444542306,33.11731479437077
5f1d5a48,-27.087904496600313,32.838516235200004
539e600b,-24.677692512787782,34.93336564188691
4a66a03b,-24.67753734464303,34.93351287390602
685580a,-24.67757723664896,34.933481377636625
1d685c12,-27.88755920069008,34.042229286772994
15cc6db7,-28.2211733621001,32.91050703951439
511d4f9,-27.574718569178415,36.59751290425375
5f7283e0,-27.5191264448373,36.86102408540852
47dbddee,-29.0694957031647,36.45286128286531
7a742101,-29.279438210476293,36.63385270206321
52be34f3,-29.58099315083952,33.48346732458992
c26f8f9,-31.559121786196478,27.009744430774173
58e41c7f,-29.845655339369074,33.87289708833884
78d0302f,-20.75263019936225,16.29320223016986
3a12d996,-20.90537088245854,15.851721678449909
2b65d183,-29.005122211957303,0.2860271360732024
abc0eb9,-29.059545444963167,0.239813736804231
e02ce7e,-27.46868418265568,29.08310472215814
552f7f8f,-20.4648467342216,22.505294156249274
3d2a4205,-27.490828367159793,28.747251860628076
29c902d4,-29.854302117965027,29.458687227098885
a9d64d8,-29.931540618723282,29.177095979923507
562a762d,-30.708199893068983,31.38952818953956
2e9435ad,-30.67985638651466,31.471107348022265
2490a7c3,-30.831708016400484,31.08038752799516
56ce0917,-33.15962200068368,23.86776895033237
5c571009,-33.1561734193031,22.37165393076797
1ebfcc1b,-33.19169805900891,23.801903328677287
3e20e9ba,-32.470602534778585,23.517546564237325
772c2c8,-32.78285027829995,24.947109995605157
2349dc78,-30.1751982689241,21.8632885666504
76f43a46,-32.4240515275555,23.94406411594319
59cf98c1,-29.18105398536786,24.994029418700453
1717e55a,-32.42399224173847,23.944174853996287
5e1ba3a5,-32.42410751352047,23.94395939757587
3d53d3a0,-28.686024281136937,23.21620412189333
5e2e83bc,-33.26797046369711,22.754464793432565
559dcf87,-32.63180333723159,23.124921410791398
74696703,-33.383719460244755,23.299248570746315
61451130,-32.884307287882145,20.32607157509558
637eb7cb,-32.73577403420188,23.279395227697908
74f7b374,-33.22513371981771,24.234913577227598
405a7620,-33.33966954179212,23.34181830340125
b5cc862,-29.297128488676407,24.44138235422137
6d089a41,-33.285233534955466,22.75446596636255
441290fb,-30.141785968517045,21.87690110837223
29e07635,-32.64105129345087,23.242014169204587
4726f507,-30.200141115732215,24.73533526720297
29af59bd,-32.32814990493618,23.407768030504876
6236cdea,-29.7291011822518,23.651900970896122
488fd539,-29.189870339675053,23.36788166970543
307943d3,-29.829060916401044,20.081909826400857
1c5e141c,-29.829060916401044,20.081909826400857
726d4186,-31.14657823369163,25.51250325003801
1bae1d34,-29.289023072063422,23.857021148800683
2d6cf364,-30.731889555951636,21.914155899424163
6a5ebe0a,-31.50020082152328,26.00586299920073
6bff8672,-30.771782977419534,24.831190218426308
2ccc67d3,-32.179821573369296,24.27459377197318
295b5187,-31.327282068530153,24.737111077706235
32c7c7b8,-30.27818367098504,25.43509557920392
2cbc2d69,-28.66848076182746,23.73372254289977
711c0391,-30.40737309727474,24.74124025643337
2b5c4463,-29.73378492980224,25.208463972526875
51853362,-31.159081271875678,25.430601739051113
64bbce6c,-31.326315906863048,24.73788029180273
566e5a1a,-31.021041941621583,24.80380896952493
6bf1716f,-28.742074990490288,24.217786892340417
58eaf2b8,-30.819429634071383,24.793590075146046
520b1b92,-30.825026805725923,25.51926843241711
46e97f31,-30.798507073668226,24.843842947526532
4bd2c07b,-29.805815169407026,24.36385854715698
3d9f8bbe,-29.805809472367496,24.36385059515289
2134539f,-30.484277848458298,25.638140521023043
5a76f19b,-32.19990978034381,25.101023530017873
5c17f1b7,-31.338783506912485,24.7534864712291
4f782942,-29.3308884574892,23.606207167449178
41625bba,-29.73379021721628,25.208455917404994
787803a2,-31.939047312380293,24.489425906574724
12f6b30d,-31.9390040435075,24.48943988018365
6aeceb46,-31.69976860803261,25.420699045197022
b9fa3b1,-31.586155871457876,24.5923523202761
2bf3f75e,-31.84031245465192,25.288394168674262
4a5d94e1,-32.459663077024,24.790219636224805
7596117e,-33.54251135787569,20.998573637276145
1a32f213,-31.944706565709883,24.12932131744266
72d6f761,-32.138079107953615,25.14441540823592
16b34dd0,-31.85062318014684,24.52901005876925
286de1f9,-30.124189943465204,24.58772146754773
6d701d6e,-34.30970861469735,21.834607757115908
78bd4d99,-34.34468733966508,21.808128197519263
30704ddf,-33.945060797288605,25.253886857465936
1cc74df3,-33.96437035564713,25.276847809565957
6298703,-29.994601217133052,24.17441142900691
767b115d,-18.538974798495385,23.797407700690542
45be598c,-18.534641175545122,23.797566645183995
1e959ce,-18.53464648127224,23.79756674621272
34c6b7e8,-18.534644879362155,23.797566137603113
42aed70b,-18.534649774621272,23.79756768777963
43483477,-18.534645260086066,23.797566658872952
5c2bc3ef,-18.53897413369225,23.797406165513557
1acf8c9a,-18.535106458467517,23.798160926594033
1356bebc,-18.656461716526646,22.947657314461075
386ecbb1,-18.560134846023335,23.58965269328031
53c0496,-29.152594810229175,22.676470229849546
63452c3,-18.534820185656972,23.81134092499739
69d37c0b,-31.019577617191626,23.218251535039634
4b98db38,-31.041660793735247,23.660763925449015
2cd655d2,-29.495252123791605,24.290643074954094
441e483b,-30.755450132635975,23.53170078036301
8ea7f56,-30.635924992599804,23.975544558184914
69db61ef,-31.008331862370277,23.576529985795382
1a98980,-30.76711368018194,23.562605839668496
4c4b5a9b,-31.04792858172633,23.563172140530384
2f6ce0f0,-30.189613796788898,24.34844967323761
39175772,-32.80972595725549,24.44627870107985
79c2a720,-32.86991785427605,24.406317060219237
eec50c7,-30.309695918107955,21.752189290075243
6164db8c,-30.237892477771275,27.30731677930172
dce85ca,-29.580780154550155,23.792810648337607
6c808d15,-31.509552645764128,23.176102476582923
5fda0d24,-31.031353101532577,23.544292616102556
4156045e,-31.068711768674742,23.507136407496795
9c8acdd,-30.575097733405315,23.9403491274426
528c4f7d,-30.574658387656125,23.908597731558014
82f6b43,-30.958140787919294,22.786543201857597
68addef4,-30.64901417253258,23.155032050599658
126e572e,-30.962839842501136,22.77514028419885
33cd93fb,-31.492596440982588,21.72424388681672
2930a7d2,-30.44279860716342,23.84514916780956
6a77cb72,-31.109625298579836,22.84559252082926
1de68478,-31.1465542192936,23.48071091735113
3178d654,-30.779453616805156,22.196074842585837
43c4fa57,-31.14655407431131,23.48071163190709
24d7c25c,-30.671047052048305,22.95379629036257
664795a0,-29.73060227307226,23.117720421223908
2b396492,-31.223653179418562,21.934356693454276
47c3ef49,-31.129931306956287,23.72436856042328
5ff034c4,-31.318145367239065,22.31425943074266
4b078f7f,-29.462473980120915,23.06647668974891
25e7796a,-31.27472486067731,21.713796018052
5f402d41,-31.79874883987711,21.149033545912133
15aba7f8,-32.66250134617418,21.69574130431596
2501d3e0,-31.554490533039836,26.94579095938801
53f5bc9c,-28.914814742119454,22.49276688575835
1d4acc8f,-31.345257760797413,21.432557282869823
1a22e652,-30.054425012083094,21.107329650373963
c5ea787,-34.30408156803809,21.818129050351796
12883a72,-30.883787882164683,21.064859417114214
36de7f4e,-31.870927276129255,21.96811325610942
7f393763,-30.782638679611942,21.688965184758718
56418431,-28.897005182605252,22.687560350711127
4663a1ce,-31.85562594268031,21.96661772877052
74d76b59,-29.313437376159815,26.842269113329237
72151858,-31.870930122411895,21.968105260471987
26e33c77,-32.879750175361465,20.321946503739575
5b7e78a6,-32.26990307677687,22.338105975638356
2dec1d1a,-31.050541665096276,21.699317713821102
674996a8,-32.94892471417608,21.969072978315953
4f1e34c7,-33.54066071380116,20.993821213165937
1ef51715,-32.489891404673514,22.689890591867215
5de085da,-31.85559673323603,21.966703880522154
50405ded,-28.499098889873228,30.591678112132943
53f214f5,-30.81092444363198,20.962752464141566
4a86f886,-32.19842844622318,21.304267903966597
2d40c3f2,-32.040999688279435,21.156482528088596
1d58eb4a,-29.215641175117838,25.24926213135871
39b2c77c,-29.62947683505386,21.74139603142525
165af5a0,-28.77788686198693,24.512239942382788
397534f2,-31.900828966549764,23.062974242695457
2df393e8,-30.026023321473684,23.049462141634443
9094f31,-31.601118368009587,23.75025539937327
12903744,-31.559734632717312,23.342861683753625
208efa5c,-31.51032937608695,23.13929658708966
5e381280,-30.87502638369883,22.895084788223873
1f3e8554,-31.32669428600603,23.000096053202373
45784096,-31.327708514681458,23.02208326947006
42837e3c,-31.316563895643718,23.343498775085713
384e5823,-31.737980541558077,23.92337918153803
5823c20c,-31.327708616857738,23.02208380296771
13534d28,-31.074254418049023,23.51621870353548
ac8759c,-31.316562403535254,23.343498746104647
44b942b6,-31.3165621529199,23.343499925321286
23f08037,-30.968813161652257,24.051761980177844
5c103e33,-29.88237003935459,22.39169133213274
563b38d5,-31.31794589739923,23.34209747673521
6ddcd081,-30.877870433215833,24.043659613333936
26bd2910,-31.25891375368682,22.77053066923481
789b592b,-29.903623642491475,22.83306749171418
5b5400b,-31.91901084223883,22.818764683815417
60577ff4,-31.02643817508861,24.109287518772874
86958d2,-30.005815728684155,23.534557927874566
3b5084e7,-30.64174348890681,23.122017960231524
1bdfa047,-31.311475738295254,23.359100558180078
607e217e,-30.69199709619204,23.083818222889178
218ab276,-30.66221043058488,22.977320954874134
5017beb3,-30.685845732680125,23.08356644759323
46bfe534,-31.311475354441097,23.359101905342314
223d42ac,-31.31147573620619,23.35909993876966
4bdb20bc,-31.311475354441097,23.359101905342314
4aefc38d,-30.642792627414284,23.09991187297915
355e47fe,-30.642201368472666,23.11449965083778
3aa27250,-30.335589084406255,25.1476124572769
44b97d9,-31.31147573620619,23.359099938769656
173eacd7,-30.60962900708768,23.010101638460505
5b19e6a0,-30.613330767118097,23.315118647758883
15ea6395,-31.05802171909338,23.506023186613145
4763e607,-30.670916903069955,23.315662125964764
a949459,-31.125219591013387,22.863375626131834
5c8b1d6e,-30.613330410896985,23.31511870507534
619dc030,-31.058021836308548,23.506023166720205
28e4d88b,-32.034803944223256,23.36636099147921
2c696bcb,-30.874709886482616,22.899295386164145
43bd11b3,-31.15980018648484,22.823948123677425
65645dbe,-30.819917488739197,22.86085701691855
2aa81f4a,-30.58919999427232,23.21271641449395
297158f7,-30.732287715184718,23.366456049844157
2ab597c1,-30.739733744096387,23.430878034659457
2ba5a3fa,-30.727230271617547,22.92270948144003
472af711,-31.327708960199544,23.02208363146693
1c47995f,-30.942306040796517,22.82436257850544
402de2ec,-30.944742830381216,22.82428160112776
