strain,tsne_x,tsne_y
bd9b834,36.13367679561391,19.165793539665625
43db16ab,32.87377876796158,20.418017762040062
1184f1ee,32.18972754423867,18.89555228343602
49772220,32.3567440352238,19.412107059760583
6d01161c,34.45633300485014,20.56695801355097
706ead57,32.44434987515996,19.142415787334787
5b01b110,34.28933647457758,19.634440934609053
f7c534d,34.29286738878911,19.578381203588396
d5f3b9f,34.2882326443149,19.580871814796623
6d45397a,34.27740687677281,18.47058838183806
45e7a197,33.7416922115371,19.5741553969106
360b1771,33.84973913133966,18.440445023530685
86bae64,34.2602605946176,19.63278606606918
a6148ae,33.73582743354634,19.637572773403306
66e57ecb,33.73793666249707,19.669418964833852
1862b27a,34.11861726760479,19.660528887335744
513cdbaa,33.67595951751592,19.61058970098268
2b8714d3,33.694353613518516,19.593629226402737
6402ffef,33.558897104156244,19.55891158654628
273ccf7b,33.93836671817533,19.66301886840061
213bfd98,33.93836590956476,19.663019000793316
1222074,33.69435428307923,19.593629774454296
fed8ce1,33.93836669369687,19.66301887902146
21f2f9c6,33.54429001750417,19.545904043072408
5e8365d8,33.69435424065733,19.593629392252595
3d7c7c32,33.93836593327491,19.663019075494887
7ddc5d69,34.12606932396248,18.4320541478936
445f842,33.9648945669716,19.663474165423246
48c18245,34.14328381864257,19.652923949389265
6f462e4b,33.747608879378774,19.607835250988693
4f95bd4e,34.17692144893326,19.641203009037326
3877f79b,34.27495430966474,19.58392429172382
209170ac,34.176921429715584,19.641202894169506
3128fc5c,34.602363690309026,19.291708688471356
23f65922,33.642178057909454,19.171120219506562
550a37ec,34.323534047661475,19.38795487767738
215f8638,33.54642661654786,19.168028344825217
4123cd1f,33.72497482464787,18.94381984113061
5212a0e2,33.745661632462806,18.94477407114839
7db63064,32.98194769382013,21.399473807895152
35201b65,33.724975046922985,18.94381989762018
4ca30a1c,33.64840023416274,18.981644300435242
5e57818,33.751351597433455,18.97880760627423
c75268d,33.72497482464787,18.94381984113061
23edb7c3,33.77225362342213,18.98312645566032
6cd588c3,33.64709099299698,18.98373911437709
6583364b,33.6484000418847,18.981644389225295
ec43b03,33.72497482464787,18.94381984113061
4398e6db,34.05608621285802,18.94313465581482
2423dfd0,33.767056471486725,18.939196739766302
47d9b25f,33.78368738808297,18.96160256989174
7721119,34.25045083857657,18.97976921030866
5b17c6d7,35.107982849441996,19.663357850520278
7626ec98,34.15863304350356,18.940495440323172
1dbeeb96,35.18548324446691,18.718753782232508
660bb9ea,33.84446869855739,18.912795197947364
15f93a87,34.15863361657174,18.940495216593316
68e49be4,34.15863294537719,18.940495398763414
17f1bc7f,33.99167151764878,18.352106963374265
6a90e1ac,34.158633322503825,18.940495365062997
5d0566f7,34.15863320893711,18.94049545470334
3dfebb6b,33.863354385398075,18.912516584819112
614b60ac,33.863354518238175,18.91251654348902
30ba454f,34.260442430460444,18.929469437193756
14e2b659,33.220905208900255,18.28207295890489
1cc78850,34.673011827663956,19.056831633451598
40eb36ec,33.31811794848685,18.766544648452275
4d1f24e,34.6650358726619,18.47221959444986
4bc108bb,34.41023970136207,18.927009498835844
88ddc6d,33.91797721762287,18.336768868942972
13a2451a,34.15936430876489,18.893022289633677
19cc59e,35.127618302434456,16.551435974507843
6bbb6592,35.20884663456642,16.36660177144232
c928bb0,35.23178054754074,19.073945584321415
6f7ff3c7,35.52783615227048,19.066702917874466
8f2fd93,34.10143018126386,17.52360532785962
1b802e7f,34.120057303771404,17.153290122461808
2dd96428,39.09923106895945,17.19078032027081
968759e,38.95802626984881,17.170911691854023
4c5fb451,39.09897627194131,17.185943152931934
66e63a61,39.09957361964555,17.185965540201526
4c31e2d2,39.099574678904524,17.185954909806462
5ae53028,39.09956546388857,17.185862126289354
6888a093,39.31308315596593,17.134456373665973
7550d3a3,39.09956884381885,17.18587631081271
1fd02388,39.098979438529184,17.185944234241845
7f2281b7,39.09960176406108,17.185850389962802
5a4a9f3d,39.001199825431264,17.229297260682266
11bec799,34.928407815940766,18.895482719603837
37fcd017,31.226620241291425,20.810241490897333
5bb33de8,31.070561005108058,20.91427123852533
4b794663,31.088262422056637,20.901670390982
736b8ffa,31.08825879533983,20.901670146245827
49ac2832,22.123140411694916,25.944241834230493
1c87d731,20.89398254226338,25.460567247303366
ad1c780,21.013917364930684,25.289747019003798
1f361c04,20.833204228386638,26.201054303990087
375a5411,20.83338744204935,26.246055271911935
72ae50e6,21.162232199243196,26.644293703726046
27c953c4,21.585313398614552,25.503867712873895
3ce03a5c,21.529019609971307,26.336755173071296
47a99548,22.08149815321948,26.38671323218516
957e1e4,22.324458430326114,26.012221889404408
1f0dac66,21.924764465427423,26.382757701812718
7c9259f7,21.51380337245442,25.694332980333026
30f53b33,22.200504989230936,26.378088152869037
57e13c65,21.923577414947978,26.386407151694897
343f782b,22.12688526232723,26.577498486254125
3d6219e4,21.95469282809974,26.49764305143845
a5ed388,21.496235204516786,26.03316745068752
3b0b08b6,22.287805383431756,26.111904196384263
8aedbe8,22.288031992845713,26.111936564639166
6d321a5e,21.923725472160253,26.39195025537297
25ee3516,21.484177883551876,26.04881508710947
2bb82b29,21.4884914107586,26.040187731270137
1db37af5,22.28899835405697,26.121627668558943
6db78fb1,21.53321855334855,25.665099138044965
664004e0,21.503993402464026,25.73777422088296
20f54509,22.116906250801648,25.635132240144873
5553cf13,22.116906476564402,25.63513233231641
3e6b9de1,22.11703012793068,25.6348847830449
293748bd,21.875052718108606,26.352144265498854
7c5538bb,22.118047110948783,25.63383717357588
54143373,22.28710510281203,26.11553050955646
72c06840,22.222603578969924,26.374131749294584
61ade48,21.10191866253191,26.559596294261645
4acfec6d,22.528782865156213,25.34721514527901
20af9bad,21.98812854719255,26.46044201692147
24cbc857,21.532546402024447,25.827762358503275
60e19857,22.16427390426835,26.3530145822454
55c76a16,21.509589451428305,25.65889507209556
15c13bc3,22.134992518610353,25.91357771513773
1ed0b195,22.38113462340453,25.566509348253252
72aca7e4,22.149975014394713,25.533830588207252
759c5ee,22.424920821901413,25.60029171942668
4787ad62,22.148865036203638,25.53427307277092
11d426d6,22.38118025319728,25.56631163171324
633c7fc7,22.148865005843728,25.534273197018127
458ec340,22.148864677220697,25.5342730067253
329fca4e,22.14886566324309,25.5342722602123
4d7b389c,22.14996761560238,25.53383063150544
586d5370,22.148866483996013,25.534272236290892
5daf4f84,22.149967800096324,25.53383105322869
293a8314,21.596503505758516,25.64314468784741
68c8,22.439582317067995,25.731103571234204
65814b01,22.439583022079805,25.731102718792805
5952739e,22.363661809193978,25.94463064389337
1cb32a32,22.22363191194121,26.374050374853887
ae9b70f,22.441527066512084,25.708933310289673
3da35c55,21.92478291070746,26.38219283377183
6b680244,21.48892883169343,25.964314587138066
638fe20a,22.220736476494,26.27063070356218
f7355f4,22.19910778292433,26.374544522078576
2d515542,21.493676747998034,25.80725051579698
398cb8a2,22.04421011103354,25.928718018351976
5089b608,21.46906179760965,25.9858594320299
2518c42f,22.391172226800506,25.98239381805784
22b68fcf,22.032656186422326,25.941216551195954
6931fae7,21.51989302860689,25.632633684289175
66fbdedb,22.041648764516786,25.933705335624513
663f7fb0,30.954583098877798,19.619723383885532
2d88a823,22.27982350239094,24.836522973672505
65021eaa,33.10793222793533,19.28192817144815
6e70ce02,22.111467183234844,24.85355886033147
574d1be2,33.175446270287416,19.48428420704703
7ab0df52,23.139827702874324,25.37059984587429
7a154d8a,21.797145369627152,24.91588234489516
170ee8c4,33.14952017055701,19.416639828321482
732afe02,33.136328780043634,19.371043856789775
46e16942,21.808747826887963,24.902912060666836
26186bb9,33.35121384341161,18.36213924444709
282bf0d,22.05118520261087,24.83162595609861
6e3b0154,33.13602567001167,19.384230962990955
1cb76b,22.08971031935223,24.8440703818804
45ada620,19.144167734784403,32.76517316539678
31b7abb6,19.13263981449555,32.79765564872709
409de872,19.432044751340648,33.29418846062086
3359faa9,19.12451146485266,32.79809415728767
6d25503a,19.12451096631594,32.79809454679171
7017dda,19.124484579854037,32.798084522085425
47402008,19.12451189446182,32.79809364721276
252315d8,19.124485318193077,32.79808113909706
6f9217ea,19.132626284233247,32.79764866712947
d787bc1,19.12451150059779,32.798094052610274
77d10eb2,19.124511232166604,32.7980952319428
47675ce1,19.1245116251197,32.79809516660079
518bbd23,19.12451189446182,32.79809364721276
345f8fd0,19.12455447207989,32.79812236399175
2ab18aaf,19.12451170190481,32.79809457434296
b6cf22a,19.124511027139373,32.79809519912733
3b0f5600,19.124511810709098,32.79809464247582
350b3d5d,19.124498262843513,32.79808648491618
6af2ff7e,19.136248930116132,32.79753869463529
4eabf7,19.124512164612973,32.798093496713555
604600be,19.124459863436563,32.79807195386491
27540e3e,19.11233039244494,32.79231807541172
25917602,19.127519743455323,32.799011754677274
153c0e7e,19.113859179365697,32.79165199046006
73e247fe,19.124453700357964,32.79808010040969
576848c3,19.124511398802163,32.79809433464376
737a82e0,19.12449814502146,32.79808459134986
e16d6e7,20.80527238641751,28.005139751054184
4637de2d,19.282780213293787,32.33438028474388
267a57c,19.261608320563834,32.330505860636244
4b256801,20.69441242528415,27.878370238095332
307a4452,20.778221297147674,27.966608276144825
56071f38,19.277217724186414,32.333498610668286
494d9190,16.564759833386614,16.852108683405895
14df345a,19.62937680038488,26.955064574775648
45649c5c,19.103675672746036,32.23936798768593
159d8a5e,19.48870742500238,26.995868216695413
dec1377,21.62001961625144,24.894347323949003
7ca29e67,15.692621908699028,16.78588004925559
fb1fd8b,15.253394854222222,15.788882430391137
426a9da1,14.83573498782723,13.82722392542985
b3dd3e5,14.147274027439819,15.593778539616508
11e9ca82,13.979490204456,14.748676327514506
96ec9be,14.943630968734775,15.338152859836185
62af71af,14.943630893593369,15.338152935910955
fa6b66b,15.490407098269646,15.329859220738529
da0c65b,15.607044931909364,15.35586718583541
58a4c94f,15.689843200860944,15.507075012333654
3f2785d5,15.74641200578723,15.89995508352202
27cd98ce,15.725401979390826,16.041136413610992
10d6148e,14.850647759803014,16.09052477651863
52d8b877,15.703316261270064,16.115315290398186
3ed07448,14.747287850087705,15.9163467342067
67a68ee9,15.379856813002545,16.29054280723189
492accc9,14.144702420123828,15.487841158187306
65751651,15.09807198839865,17.11347342148434
66b18172,15.001348789090237,16.344793756249743
2955037c,15.010154168342122,16.275607246139
361d469a,14.82551574030055,16.119890379266284
7c9910ed,14.726919304122598,15.948641991142077
62515b24,14.913383909325894,16.243561833356146
615c322,14.800083176345034,16.032684031506264
f255084,14.923654461235184,15.969325497729438
369ec747,14.585232129756797,14.91168301981941
2177320d,14.132551568039547,15.703960495899349
1a776995,15.450796901373627,15.316640225023702
690c035c,15.77929871278287,15.55636098553161
1793622b,15.795879372198444,15.451195873946558
3a3be11,15.789618622836738,15.384898019439252
6324f090,14.860032552862588,15.725072285660268
25c52903,15.330818793120848,15.223492472168997
7c055803,14.870014711596575,15.482698967599793
50eeb8af,14.877921796668565,15.606627559718701
3c44b2ef,15.758144800993698,15.500450322565545
149318c9,14.105001195320447,15.407713025372027
4f73fdb6,15.848413712216239,15.806813208620866
5a2b615f,14.16221950910082,15.922177774409349
1efbbaf6,15.16335561252193,16.297842023137036
ae6de22,14.83643897462753,15.744735014569333
47ec9b30,15.2004926736689,16.238333062421074
51a448f6,15.427963889278985,16.223489821627695
41c3bd22,15.485046736384495,16.24380889759065
65f766d,15.468503604354918,16.296182812540643
7b794b09,15.762249132152103,15.426370769912701
41da86c5,14.861266058532795,16.13648186143109
37ae011,15.129890099709657,16.21477726367747
24399fd6,15.357288990577441,16.23629374518812
76c25d70,15.129889926405594,16.214776788012475
3b9c34b5,15.425828895747209,16.195004813391733
57c79e78,15.83564488101825,16.754521812354604
62b382c2,20.641936476738675,24.340437831486412
2925e7fe,14.313815211320787,16.830683083046278
58737e7c,14.158129543309027,16.997539426994397
533640a4,23.86425880074023,23.898402161973312
2f2f767c,30.61003252868642,17.959467639781966
625d089b,30.49980290831482,17.901520205876274
2d98bda9,30.49269450024119,17.90916190420775
5841e3c5,30.481004583504188,17.910062648120906
4cd67977,30.49264756693016,17.909433279209168
5632c604,30.492648208657215,17.909433237367082
67ae4eca,30.50004458582173,17.894732836564923
66aa4760,30.492647762959418,17.90943361788772
19af9573,32.83544363106094,18.78554827620505
78c12f62,30.647844299292416,17.967347946005194
db6c75e,11.360076629002519,52.05099105533439
5a3b8e59,30.64654242982205,17.971486989254764
2d3edb2f,32.79624060921534,18.81264781387766
30fc02e5,21.490773983828046,27.117491586273353
203c4560,19.624349675619758,32.24054073224416
581ec230,19.845463066235958,32.03144465834983
6996e55,31.122841743083754,20.824377085768706
2b0e297d,31.303829150456743,20.61307711875257
5bd15903,38.86395575845967,17.27390136834344
1a42fa73,37.729939741833405,17.67713048581951
d5ad9,36.989328106411634,20.44351286712736
749721a6,36.95511334956918,20.453012725541416
55525623,35.44994834997562,18.74530656952492
7ad66018,31.08841941454154,20.902186944096197
1130a95e,32.81568163493773,21.798059566863646
77238ad7,32.84860589704972,21.718669704094694
76268d88,32.77459698595702,21.91619726497441
4b2fd971,32.801931884800226,16.861494037845755
7cea5b44,33.86384468623526,16.43197930586881
fb55e9a,33.480581550616385,16.57799571665766
2ed99802,31.96271964010589,19.354910194668513
69a93c54,31.96267706506872,19.354803709410724
730e74ed,33.23455859749723,16.679096272145117
7278265c,32.11030352074271,18.394856351737694
71f0588e,32.65313793235347,16.975446480661283
489dfac5,32.11359523859119,18.354638548213117
69d1820e,33.29304152406167,20.625336681662894
2c8444b5,33.27436346603065,20.61117050839854
5d8a3e84,32.140622377817046,19.816737992929962
1b7ebcda,33.28931542744532,20.6197171788573
5ec0caf6,33.30996032212074,20.639203791583324
64f0d27d,33.89094378851991,21.45909199415867
6aee1373,32.41767836999413,19.810058028980766
69be4d05,33.87871668767725,21.4542863958794
4c57eee6,33.87620433634074,20.819126736895978
63e21065,34.909484282229165,20.437228367582
266e1ec5,34.22900045173877,20.735708228788987
5a41ff9,35.19983810800933,20.080189380976705
554d6e71,35.38412154364648,19.807030653624
776e9657,32.46207552746737,18.620877745426785
5bb5b2d3,32.6038527295655,18.423351391486978
7f6122b6,35.80888765458459,18.257579463380747
55664995,32.45939713852076,17.867843295390575
27dbf563,35.34165474974958,18.497563607545985
43a8ccef,35.953026891937775,18.290474301620723
6bc8d629,34.51581374113735,17.050914268686437
30c99b87,35.384465285269464,18.1659360907127
7e1b6e0a,35.02493773761041,18.101375543989036
aa87810,35.024878099894124,18.10156664264952
4126889e,34.99813711547625,18.0287887430048
23660cee,34.79731185742341,17.891339890590267
69d88bde,34.78315645829529,17.899453360544506
68ea2f21,34.458046973504,17.746581068538354
2f99e22b,34.45804702618023,17.746581416702924
29eb659a,34.13919277268229,17.719800963124626
76e7efad,34.93059609593502,17.33309379451118
57aa42ae,35.01846025139514,17.451240540660486
fad9c8,34.424552858563494,17.20765521799302
7945344,33.90357819390069,17.622608702758534
3280d00e,33.80405561003729,17.706962105636467
923da82,33.373079851956476,17.706056777285596
2583ed81,32.97977997729824,18.011375538983827
6bd0e866,33.43872812495526,17.072272001306253
153453c0,33.05752186661551,17.43505735956114
2d3a3886,32.47606105334718,17.6828739814304
78872d88,33.43553221885285,17.783186953922
8a2bdd8,33.71078583660375,17.202040370911263
523935ad,33.01059049280124,17.87847370680405
eda69c,33.465969395872406,17.733785431113247
52bfbea3,33.01145309174726,18.136950647593505
5ca9074c,35.79591008229023,17.568658985618022
798a0b6b,35.647848983285044,17.727517607840657
7f09897,34.3898036438548,19.01985599110494
303771ad,34.32466620743932,19.435435314170427
2823f5f8,34.380532529145405,19.359604281502
631bd6e,34.07239010481509,18.36825097355909
60f71fce,34.39258441224684,19.164947083500294
6996ede3,21.821980986799733,25.946112352719446
7c2cd879,35.2126140434186,19.46457603384045
22238e98,35.4950797176792,19.546487969597365
157e981,34.543823774301906,20.619749383098448
68e49a68,34.43973420518473,20.339388485889764
4bf75bf,40.106899946575936,16.945207796408134
6cabf3b8,40.236062117267906,16.91530715193201
7800c2aa,40.2354323879437,16.914599893505283
59133166,40.23559427400164,16.914913899542494
64e11ad3,40.23618614671167,16.915332552829117
18cfb9ea,40.23607403325219,16.915314747505338
70ea92d4,40.2360118270594,16.915312998836338
1463f788,40.23603994392623,16.915371391864547
1b68ee42,40.235982966195415,16.915280267502585
26d9db4b,40.23628552900763,16.915302117600817
5abec47d,40.139130431592015,16.938417317442283
1704d21b,40.17953510901058,16.929549685783957
6a7b854c,40.236228344897796,16.915292391674704
15297637,40.236917973695434,16.914941475963452
5fbc914e,40.23706225260377,16.91505237460291
7fa4158a,40.23518381057576,16.91630663656091
afc8afe,34.38055455942745,19.02033345536413
3d1dc060,34.30653298258002,18.983862209338188
9158337,15.219257491931405,15.309328767509253
9fe4f7a,34.32196492984754,19.07572669895824
5bb6fac9,15.489708427574245,15.266267017228843
3d961bcc,14.873666626449793,15.601992197300884
30a8d263,17.197189146205382,14.056694157198653
7ebc89e4,17.228265345688534,14.038798246196388
a0b1048,17.228264691633836,14.038798556808032
69396ad0,17.045543162979676,14.151777655001618
56234195,17.124602468502268,14.103410174533476
5cfb71a,17.125258863993945,14.101314161871013
4bb62f2,17.12819746981254,14.090842811700954
4e530d20,17.124574207933136,14.103375893173165
1ddc5859,17.124793840138118,14.103477342248393
14549bbc,16.524731757696692,14.165109057306122
77ccbd20,15.18560612228931,15.330147367164178
628b738a,15.201740816589803,15.781172802922326
32befaca,15.219395848498515,15.309290325693038
64a71b23,15.159342748048626,15.757735418055576
3f24ceda,15.15920547024992,15.757664469319753
252dc688,15.218760238210214,15.309385155228922
298941b5,14.871136101146536,15.680874642829812
51a20959,15.160463690740105,15.758238236893979
49479155,14.940157936169692,15.475792877660586
12deecd1,14.65059967995208,14.953150612718574
489a6c2b,15.381698396634206,15.248897889261704
4e0382f1,15.185435333094503,15.33020628436108
77968c76,15.152960030840664,15.755834051970936
d112146,15.763967271788319,15.86131273064933
4f5472a7,15.219232003877154,15.309335921000388
dd383d8,15.7629761383755,15.864308313271852
5d0c7548,15.764162323938063,15.860720860897914
4ee58d59,15.746400625909251,15.899983918796595
5b683ddd,15.763974433304917,15.861289616784717
983f0d0,15.76302343773898,15.864168042403547
2f649c8d,15.746394731324186,15.900001256066139
5b66e68f,15.763647455161808,15.862294759334615
15b8989,15.425828763762087,16.19500462240741
58e6cf58,20.7061231228339,23.320790556047804
45bbc08c,15.989280207600101,16.640710974786582
64d9ffaf,15.074892035357852,17.318173743611514
28bbc0d0,15.108678252321582,17.09326892356675
6045127d,14.812594317042795,13.729198119164638
2abcaa7a,14.783194790592185,13.657834372246047
76beb40d,14.810726590607905,13.728837312667503
28bc57bd,14.812594436223277,13.729196779721129
2b687303,20.33614191879471,25.96539510336299
513cf495,7.079249705797457,12.635576569850063
46337465,19.8686810767654,24.17945958616551
64e59049,14.539765979196074,16.76442659972928
284d28c4,6.21809479591573,13.087023274838046
6562b8b2,5.247597776849191,12.088368256458683
6043e6a5,5.018031828332408,12.312464710397757
141c06ae,5.430398449569882,11.167406608106774
5c64d34a,5.06471127199957,12.661496309662349
2cf4932,4.935103616144048,12.13731725984901
10fe9d7e,5.091802226441403,11.596756835086495
6a6da611,4.926635311942109,12.049372328062349
21d59db0,5.134770046247312,11.609625930961702
297c9ce3,4.679605743722899,10.971811653993417
5cfba06,5.115685580684991,11.561395667095612
414e882d,5.15280190410429,11.565853804133308
1c1a56ea,5.7364611441810265,11.809099061349476
6ede243b,4.917252855053455,12.035696834245185
e39291d,5.7452077514919955,11.824658683553231
9fa0242,6.0755260921835195,12.33699060354535
1732012f,5.349607901010287,11.78193465373373
3fd37ba3,5.290439544391931,12.153515772895911
1237ce36,5.2985291548522095,12.165499390758567
65ea6bc8,5.379150982812963,11.61042868737683
588fe608,5.3281986358442,12.18619217297293
5598ff06,5.366172018327986,11.995707822775035
13a5aa53,6.143329769353533,12.026151316962743
55c4e98b,7.185206999259972,12.282807947115685
14b87609,5.882791210899892,12.364502989705336
360e50b0,5.739424085306731,11.940068539204743
5f69b5a,4.61771875184632,11.59131249686503
7038ea5c,5.356084307537294,12.311436142350585
43b46307,5.496454855934289,11.946230625088674
29b94bba,5.710614926547803,11.821946098873466
3bf4420c,5.904381666571068,12.270294010688621
4309df52,6.2210899641189705,12.910448376212798
22b3b098,6.590464072660714,12.500507793879775
72a28c05,6.6685894012214115,13.047116416396896
310ee164,6.5869449039877,10.51219940776894
d5e46ec,5.886235195071833,9.899861084879555
3a1915bb,5.160582468689735,10.232562095866214
7fdfeef8,7.636669144416646,13.170421684061806
3c0a15e8,5.882723996606896,9.595744255706986
1cbb55c3,5.404197925161108,9.803033966980049
20b1ff1c,3.704878537574666,10.202848120741836
7607d01d,3.6694225205999023,11.5103880917762
47a28d7,4.296034077352571,9.93368912131261
2e6447f9,3.4714697888333483,11.743525411360881
69c869f4,3.808032569402483,12.109672224204775
14259e83,4.745640483584107,9.51612373818814
39e3689e,13.971647952908421,14.737390084585888
3367aaf6,4.5171862622091385,10.21264733578633
36f247a,3.4397552043314774,11.651315591188677
4cd0d16b,3.382376075397597,9.402691993461076
380fb83e,3.4674627939594758,11.08251525351447
3b2a3559,3.661411700643983,12.157062422052144
5730bcf4,3.762783796335601,11.297370155668943
9473139,5.473013507218974,10.290167530186068
41ce4b45,4.04294061308948,11.816855738148247
658ccd8f,4.397534649760297,12.403572199124962
5b32f918,9.167548145428071,13.447737965852271
fa3d345,5.025745754234488,10.668337233713473
539250ed,6.873162215359872,10.956240519196943
4cde8a25,6.952983593533515,13.308898133267103
306d528e,7.381392934953004,13.272310746451264
7cb39df8,4.211740112980214,13.15853763126485
80f5fe7,6.975189619913608,11.743603877221691
28c3d937,3.9846247163242814,12.917219422511508
5373326b,6.797050967022349,13.054781661308118
1cfdaa81,4.286159587552272,13.205729806625717
195de2d7,5.734010503833064,10.448014776405087
29b122b8,4.002862621221041,12.98308306901022
65ac0c28,6.835397334985594,13.825236094562399
1f027e6d,6.98829668305024,10.57193833667784
43455d5f,6.21189305142631,13.800145452372636
59773396,5.860411294019912,13.530054444409622
1527ed9,6.903285427985714,13.85629235150228
204724b3,5.853513421189673,13.463348994831872
11404613,7.1476366400085976,12.618907365431491
c4972d5,6.306136921484189,13.363471352938104
391415a7,6.291575541657206,13.349077492187794
6a234a2,6.446097825026967,10.73892925274479
602e2b29,4.708755789084335,18.21706148873146
30e3cc54,7.02495492180021,11.55314225808745
2c53f8c3,6.7340503722778795,12.552490416937486
5c3878c6,4.983750956878024,13.026283848238101
44de54e5,6.746743581285772,12.045245877581914
1edbfcff,6.964547367911422,12.142658725746456
31407308,6.787179821452735,11.72234357375137
1da56055,6.639126442015854,11.270461149777159
3eaf5652,6.687389534732104,11.295273840535831
619bfbcf,7.3483437898399195,11.632793010535929
dc59911,5.308987077516582,13.031728970705899
377f694d,5.712618154509712,12.769684185876716
19a8a6e,5.288640452788349,12.482471528486254
55009cd9,5.466798825588501,12.460992152082973
60bd99d6,6.149032084044408,12.139065772116858
e88c221,5.314342046518038,12.370549149801567
78291cda,5.575325077255331,11.898995113530704
2a7f1eb1,5.5888801303553866,11.859291149695666
6ae71f34,5.120703451224742,12.355813529028156
230cb0f0,5.115806208294066,11.815642681221918
17152686,5.400420872519396,12.487427189827502
1d843328,4.979136287827771,12.439352523875082
2bada16,5.0574141930008745,11.77077959244817
6172af9e,5.413001768192451,11.950879065434954
59d364d6,5.690471842816408,11.268974471698582
5ac729,5.953242482822957,11.135433883089306
13acca4c,5.893333022329334,12.536413171409267
5735e503,6.1102483723521015,12.868629293484876
40bf7ebd,4.896501452070852,12.361237282523783
36aa19b,4.8111399692131185,11.907773502684833
49628659,4.859808748892601,11.97978864552713
19660935,4.950760463220936,12.214920065145458
